Attaching to doppler-events_kafka_1
[36mkafka_1            |[0m 
[36mkafka_1            |[0m [2018-06-12 12:58:56,317] INFO [Partition __consumer_offsets-39 broker=1] __consumer_offsets-39 starts at Leader Epoch 0 from offset 0. Previous Leader Epoch was: -1 (kafka.cluster.Partition)
[36mkafka_1            |[0m [2018-06-12 12:58:56,318] TRACE [Broker id=1] Stopped fetchers as part of become-leader request from controller 1 epoch 4 with correlation id 1 for partition __consumer_offsets-39 (last update controller epoch 1) (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 12:58:56,357] INFO Replica loaded for partition __consumer_offsets-17 with initial high watermark 0 (kafka.cluster.Replica)
[36mkafka_1            |[0m [2018-06-12 12:58:56,357] INFO [Partition __consumer_offsets-17 broker=1] __consumer_offsets-17 starts at Leader Epoch 0 from offset 0. Previous Leader Epoch was: -1 (kafka.cluster.Partition)
[36mkafka_1            |[0m [2018-06-12 12:58:56,361] TRACE [Broker id=1] Stopped fetchers as part of become-leader request from controller 1 epoch 4 with correlation id 1 for partition __consumer_offsets-17 (last update controller epoch 1) (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 12:58:56,376] INFO Replica loaded for partition __consumer_offsets-36 with initial high watermark 0 (kafka.cluster.Replica)
[36mkafka_1            |[0m [2018-06-12 12:58:56,379] INFO [Partition __consumer_offsets-36 broker=1] __consumer_offsets-36 starts at Leader Epoch 0 from offset 0. Previous Leader Epoch was: -1 (kafka.cluster.Partition)
[36mkafka_1            |[0m [2018-06-12 12:58:56,386] TRACE [Broker id=1] Stopped fetchers as part of become-leader request from controller 1 epoch 4 with correlation id 1 for partition __consumer_offsets-36 (last update controller epoch 1) (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 12:58:56,405] INFO Replica loaded for partition connect-offsets-15 with initial high watermark 0 (kafka.cluster.Replica)
[36mkafka_1            |[0m [2018-06-12 12:58:56,406] INFO [Partition connect-offsets-15 broker=1] connect-offsets-15 starts at Leader Epoch 0 from offset 0. Previous Leader Epoch was: -1 (kafka.cluster.Partition)
[36mkafka_1            |[0m [2018-06-12 12:58:56,407] TRACE [Broker id=1] Stopped fetchers as part of become-leader request from controller 1 epoch 4 with correlation id 1 for partition connect-offsets-15 (last update controller epoch 1) (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 12:58:56,437] INFO Replica loaded for partition _schemas-0 with initial high watermark 2 (kafka.cluster.Replica)
[36mkafka_1            |[0m [2018-06-12 12:58:56,437] INFO [Partition _schemas-0 broker=1] _schemas-0 starts at Leader Epoch 0 from offset 2. Previous Leader Epoch was: -1 (kafka.cluster.Partition)
[36mkafka_1            |[0m [2018-06-12 12:58:56,437] TRACE [Broker id=1] Stopped fetchers as part of become-leader request from controller 1 epoch 4 with correlation id 1 for partition _schemas-0 (last update controller epoch 1) (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 12:58:56,456] INFO Replica loaded for partition connect-offsets-12 with initial high watermark 0 (kafka.cluster.Replica)
[36mkafka_1            |[0m [2018-06-12 12:58:56,457] INFO [Partition connect-offsets-12 broker=1] connect-offsets-12 starts at Leader Epoch 0 from offset 0. Previous Leader Epoch was: -1 (kafka.cluster.Partition)
[36mkafka_1            |[0m [2018-06-12 12:58:56,457] TRACE [Broker id=1] Stopped fetchers as part of become-leader request from controller 1 epoch 4 with correlation id 1 for partition connect-offsets-12 (last update controller epoch 1) (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 12:58:56,497] INFO Replica loaded for partition __consumer_offsets-14 with initial high watermark 0 (kafka.cluster.Replica)
[36mkafka_1            |[0m [2018-06-12 12:58:56,498] INFO [Partition __consumer_offsets-14 broker=1] __consumer_offsets-14 starts at Leader Epoch 0 from offset 0. Previous Leader Epoch was: -1 (kafka.cluster.Partition)
[36mkafka_1            |[0m [2018-06-12 12:58:56,504] TRACE [Broker id=1] Stopped fetchers as part of become-leader request from controller 1 epoch 4 with correlation id 1 for partition __consumer_offsets-14 (last update controller epoch 1) (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 12:58:56,527] INFO Replica loaded for partition __consumer_offsets-33 with initial high watermark 0 (kafka.cluster.Replica)
[36mkafka_1            |[0m [2018-06-12 12:58:56,528] INFO [Partition __consumer_offsets-33 broker=1] __consumer_offsets-33 starts at Leader Epoch 0 from offset 0. Previous Leader Epoch was: -1 (kafka.cluster.Partition)
[36mkafka_1            |[0m [2018-06-12 12:58:56,529] TRACE [Broker id=1] Stopped fetchers as part of become-leader request from controller 1 epoch 4 with correlation id 1 for partition __consumer_offsets-33 (last update controller epoch 1) (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 12:58:56,547] INFO Replica loaded for partition connect-offsets-9 with initial high watermark 0 (kafka.cluster.Replica)
[36mkafka_1            |[0m [2018-06-12 12:58:56,548] INFO [Partition connect-offsets-9 broker=1] connect-offsets-9 starts at Leader Epoch 0 from offset 0. Previous Leader Epoch was: -1 (kafka.cluster.Partition)
[36mkafka_1            |[0m [2018-06-12 12:58:56,549] TRACE [Broker id=1] Stopped fetchers as part of become-leader request from controller 1 epoch 4 with correlation id 1 for partition connect-offsets-9 (last update controller epoch 1) (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 12:58:56,577] INFO Replica loaded for partition __consumer_offsets-49 with initial high watermark 0 (kafka.cluster.Replica)
[36mkafka_1            |[0m [2018-06-12 12:58:56,578] INFO [Partition __consumer_offsets-49 broker=1] __consumer_offsets-49 starts at Leader Epoch 0 from offset 0. Previous Leader Epoch was: -1 (kafka.cluster.Partition)
[36mkafka_1            |[0m [2018-06-12 12:58:56,579] TRACE [Broker id=1] Stopped fetchers as part of become-leader request from controller 1 epoch 4 with correlation id 1 for partition __consumer_offsets-49 (last update controller epoch 1) (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 12:58:56,610] INFO Replica loaded for partition __consumer_offsets-11 with initial high watermark 0 (kafka.cluster.Replica)
[36mkafka_1            |[0m [2018-06-12 12:58:56,611] INFO [Partition __consumer_offsets-11 broker=1] __consumer_offsets-11 starts at Leader Epoch 0 from offset 0. Previous Leader Epoch was: -1 (kafka.cluster.Partition)
[36mkafka_1            |[0m [2018-06-12 12:58:56,612] TRACE [Broker id=1] Stopped fetchers as part of become-leader request from controller 1 epoch 4 with correlation id 1 for partition __consumer_offsets-11 (last update controller epoch 1) (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 12:58:56,661] INFO Replica loaded for partition connect-status-2 with initial high watermark 0 (kafka.cluster.Replica)
[36mkafka_1            |[0m [2018-06-12 12:58:56,662] INFO [Partition connect-status-2 broker=1] connect-status-2 starts at Leader Epoch 0 from offset 0. Previous Leader Epoch was: -1 (kafka.cluster.Partition)
[36mkafka_1            |[0m [2018-06-12 12:58:56,678] TRACE [Broker id=1] Stopped fetchers as part of become-leader request from controller 1 epoch 4 with correlation id 1 for partition connect-status-2 (last update controller epoch 1) (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 12:58:56,686] INFO Replica loaded for partition __consumer_offsets-30 with initial high watermark 0 (kafka.cluster.Replica)
[36mkafka_1            |[0m [2018-06-12 12:58:56,687] INFO [Partition __consumer_offsets-30 broker=1] __consumer_offsets-30 starts at Leader Epoch 0 from offset 0. Previous Leader Epoch was: -1 (kafka.cluster.Partition)
[36mkafka_1            |[0m [2018-06-12 12:58:56,687] TRACE [Broker id=1] Stopped fetchers as part of become-leader request from controller 1 epoch 4 with correlation id 1 for partition __consumer_offsets-30 (last update controller epoch 1) (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 12:58:56,695] INFO Replica loaded for partition __consumer_offsets-46 with initial high watermark 0 (kafka.cluster.Replica)
[36mkafka_1            |[0m [2018-06-12 12:58:56,695] INFO [Partition __consumer_offsets-46 broker=1] __consumer_offsets-46 starts at Leader Epoch 0 from offset 0. Previous Leader Epoch was: -1 (kafka.cluster.Partition)
[36mkafka_1            |[0m [2018-06-12 12:58:56,696] TRACE [Broker id=1] Stopped fetchers as part of become-leader request from controller 1 epoch 4 with correlation id 1 for partition __consumer_offsets-46 (last update controller epoch 1) (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 12:58:56,703] INFO Replica loaded for partition __consumer_offsets-27 with initial high watermark 0 (kafka.cluster.Replica)
[36mkafka_1            |[0m [2018-06-12 12:58:56,704] INFO [Partition __consumer_offsets-27 broker=1] __consumer_offsets-27 starts at Leader Epoch 0 from offset 0. Previous Leader Epoch was: -1 (kafka.cluster.Partition)
[36mkafka_1            |[0m [2018-06-12 12:58:56,704] TRACE [Broker id=1] Stopped fetchers as part of become-leader request from controller 1 epoch 4 with correlation id 1 for partition __consumer_offsets-27 (last update controller epoch 1) (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 12:58:56,714] INFO Replica loaded for partition connect-offsets-6 with initial high watermark 0 (kafka.cluster.Replica)
[36mkafka_1            |[0m [2018-06-12 12:58:56,714] INFO [Partition connect-offsets-6 broker=1] connect-offsets-6 starts at Leader Epoch 0 from offset 0. Previous Leader Epoch was: -1 (kafka.cluster.Partition)
[36mkafka_1            |[0m [2018-06-12 12:58:56,714] TRACE [Broker id=1] Stopped fetchers as part of become-leader request from controller 1 epoch 4 with correlation id 1 for partition connect-offsets-6 (last update controller epoch 1) (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 12:58:56,730] INFO Replica loaded for partition __consumer_offsets-8 with initial high watermark 0 (kafka.cluster.Replica)
[36mkafka_1            |[0m [2018-06-12 12:58:56,730] INFO [Partition __consumer_offsets-8 broker=1] __consumer_offsets-8 starts at Leader Epoch 0 from offset 0. Previous Leader Epoch was: -1 (kafka.cluster.Partition)
[36mkafka_1            |[0m [2018-06-12 12:58:56,731] TRACE [Broker id=1] Stopped fetchers as part of become-leader request from controller 1 epoch 4 with correlation id 1 for partition __consumer_offsets-8 (last update controller epoch 1) (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 12:58:56,745] INFO Replica loaded for partition __consumer_offsets-24 with initial high watermark 0 (kafka.cluster.Replica)
[36mkafka_1            |[0m [2018-06-12 12:58:56,745] INFO [Partition __consumer_offsets-24 broker=1] __consumer_offsets-24 starts at Leader Epoch 0 from offset 0. Previous Leader Epoch was: -1 (kafka.cluster.Partition)
[36mkafka_1            |[0m [2018-06-12 12:58:56,745] TRACE [Broker id=1] Stopped fetchers as part of become-leader request from controller 1 epoch 4 with correlation id 1 for partition __consumer_offsets-24 (last update controller epoch 1) (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 12:58:56,758] INFO Replica loaded for partition connect-offsets-3 with initial high watermark 0 (kafka.cluster.Replica)
[36mkafka_1            |[0m [2018-06-12 12:58:56,758] INFO [Partition connect-offsets-3 broker=1] connect-offsets-3 starts at Leader Epoch 0 from offset 0. Previous Leader Epoch was: -1 (kafka.cluster.Partition)
[36mkafka_1            |[0m [2018-06-12 12:58:56,759] TRACE [Broker id=1] Stopped fetchers as part of become-leader request from controller 1 epoch 4 with correlation id 1 for partition connect-offsets-3 (last update controller epoch 1) (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 12:58:56,774] INFO Replica loaded for partition __consumer_offsets-43 with initial high watermark 0 (kafka.cluster.Replica)
[36mkafka_1            |[0m [2018-06-12 12:58:56,774] INFO [Partition __consumer_offsets-43 broker=1] __consumer_offsets-43 starts at Leader Epoch 0 from offset 0. Previous Leader Epoch was: -1 (kafka.cluster.Partition)
[36mkafka_1            |[0m [2018-06-12 12:58:56,774] TRACE [Broker id=1] Stopped fetchers as part of become-leader request from controller 1 epoch 4 with correlation id 1 for partition __consumer_offsets-43 (last update controller epoch 1) (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 12:58:56,795] INFO Replica loaded for partition connect-offsets-22 with initial high watermark 0 (kafka.cluster.Replica)
[36mkafka_1            |[0m [2018-06-12 12:58:56,795] INFO [Partition connect-offsets-22 broker=1] connect-offsets-22 starts at Leader Epoch 0 from offset 0. Previous Leader Epoch was: -1 (kafka.cluster.Partition)
[36mkafka_1            |[0m [2018-06-12 12:58:56,795] TRACE [Broker id=1] Stopped fetchers as part of become-leader request from controller 1 epoch 4 with correlation id 1 for partition connect-offsets-22 (last update controller epoch 1) (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 12:58:56,811] INFO Replica loaded for partition __consumer_offsets-5 with initial high watermark 0 (kafka.cluster.Replica)
