Attaching to doppler-events_kafka_1
[36mkafka_1            |[0m 
[36mkafka_1            |[0m [2018-06-12 20:20:19,674] TRACE [Controller id=1 epoch=1] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=1, zkVersion=0, replicas=1, isNew=true) to broker 1 for partition __consumer_offsets-5 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:19,675] TRACE [Controller id=1 epoch=1] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=1, zkVersion=0, replicas=1, isNew=true) to broker 1 for partition __consumer_offsets-43 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:19,675] TRACE [Controller id=1 epoch=1] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=1, zkVersion=0, replicas=1, isNew=true) to broker 1 for partition __consumer_offsets-21 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:19,676] TRACE [Controller id=1 epoch=1] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=1, zkVersion=0, replicas=1, isNew=true) to broker 1 for partition __consumer_offsets-32 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:19,677] TRACE [Controller id=1 epoch=1] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=1, zkVersion=0, replicas=1, isNew=true) to broker 1 for partition __consumer_offsets-10 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:19,678] TRACE [Controller id=1 epoch=1] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=1, zkVersion=0, replicas=1, isNew=true) to broker 1 for partition __consumer_offsets-37 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:19,679] TRACE [Controller id=1 epoch=1] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=1, zkVersion=0, replicas=1, isNew=true) to broker 1 for partition __consumer_offsets-48 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:19,679] TRACE [Controller id=1 epoch=1] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=1, zkVersion=0, replicas=1, isNew=true) to broker 1 for partition __consumer_offsets-40 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:19,680] TRACE [Controller id=1 epoch=1] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=1, zkVersion=0, replicas=1, isNew=true) to broker 1 for partition __consumer_offsets-18 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:19,681] TRACE [Controller id=1 epoch=1] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=1, zkVersion=0, replicas=1, isNew=true) to broker 1 for partition __consumer_offsets-29 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:19,681] TRACE [Controller id=1 epoch=1] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=1, zkVersion=0, replicas=1, isNew=true) to broker 1 for partition __consumer_offsets-7 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:19,682] TRACE [Controller id=1 epoch=1] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=1, zkVersion=0, replicas=1, isNew=true) to broker 1 for partition __consumer_offsets-23 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:19,683] TRACE [Controller id=1 epoch=1] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=1, zkVersion=0, replicas=1, isNew=true) to broker 1 for partition __consumer_offsets-45 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:19,694] TRACE [Controller id=1 epoch=1] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=1, zkVersion=0, replicas=1, isNew=true) to broker 1 for partition __consumer_offsets-34 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:19,696] TRACE [Controller id=1 epoch=1] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=1, zkVersion=0, replicas=1, isNew=true) to broker 1 for partition __consumer_offsets-26 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:19,697] TRACE [Controller id=1 epoch=1] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=1, zkVersion=0, replicas=1, isNew=true) to broker 1 for partition __consumer_offsets-15 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:19,700] TRACE [Controller id=1 epoch=1] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=1, zkVersion=0, replicas=1, isNew=true) to broker 1 for partition __consumer_offsets-4 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:19,704] TRACE [Controller id=1 epoch=1] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=1, zkVersion=0, replicas=1, isNew=true) to broker 1 for partition __consumer_offsets-42 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:19,706] TRACE [Controller id=1 epoch=1] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=1, zkVersion=0, replicas=1, isNew=true) to broker 1 for partition __consumer_offsets-31 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:19,713] TRACE [Controller id=1 epoch=1] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=1, zkVersion=0, replicas=1, isNew=true) to broker 1 for partition __consumer_offsets-9 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:19,715] TRACE [Controller id=1 epoch=1] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=1, zkVersion=0, replicas=1, isNew=true) to broker 1 for partition __consumer_offsets-20 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:19,716] TRACE [Controller id=1 epoch=1] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=1, zkVersion=0, replicas=1, isNew=true) to broker 1 for partition __consumer_offsets-12 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:19,717] TRACE [Controller id=1 epoch=1] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=1, zkVersion=0, replicas=1, isNew=true) to broker 1 for partition __consumer_offsets-1 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:19,717] TRACE [Controller id=1 epoch=1] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=1, zkVersion=0, replicas=1, isNew=true) to broker 1 for partition __consumer_offsets-28 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:19,718] TRACE [Controller id=1 epoch=1] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=1, zkVersion=0, replicas=1, isNew=true) to broker 1 for partition __consumer_offsets-17 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:19,718] TRACE [Controller id=1 epoch=1] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=1, zkVersion=0, replicas=1, isNew=true) to broker 1 for partition __consumer_offsets-6 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:19,719] TRACE [Controller id=1 epoch=1] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=1, zkVersion=0, replicas=1, isNew=true) to broker 1 for partition __consumer_offsets-39 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:19,720] TRACE [Controller id=1 epoch=1] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=1, zkVersion=0, replicas=1, isNew=true) to broker 1 for partition __consumer_offsets-44 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:19,721] TRACE [Controller id=1 epoch=1] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=1, zkVersion=0, replicas=1, isNew=true) to broker 1 for partition __consumer_offsets-36 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:19,722] TRACE [Controller id=1 epoch=1] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=1, zkVersion=0, replicas=1, isNew=true) to broker 1 for partition __consumer_offsets-47 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:19,722] TRACE [Controller id=1 epoch=1] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=1, zkVersion=0, replicas=1, isNew=true) to broker 1 for partition __consumer_offsets-3 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:19,723] TRACE [Controller id=1 epoch=1] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=1, zkVersion=0, replicas=1, isNew=true) to broker 1 for partition __consumer_offsets-25 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:19,724] TRACE [Controller id=1 epoch=1] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=1, zkVersion=0, replicas=1, isNew=true) to broker 1 for partition __consumer_offsets-14 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:19,726] TRACE [Controller id=1 epoch=1] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=1, zkVersion=0, replicas=1, isNew=true) to broker 1 for partition __consumer_offsets-30 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:19,727] TRACE [Controller id=1 epoch=1] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=1, zkVersion=0, replicas=1, isNew=true) to broker 1 for partition __consumer_offsets-41 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:19,728] TRACE [Controller id=1 epoch=1] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=1, zkVersion=0, replicas=1, isNew=true) to broker 1 for partition __consumer_offsets-22 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:19,734] TRACE [Controller id=1 epoch=1] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=1, zkVersion=0, replicas=1, isNew=true) to broker 1 for partition __consumer_offsets-33 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:19,736] TRACE [Controller id=1 epoch=1] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=1, zkVersion=0, replicas=1, isNew=true) to broker 1 for partition __consumer_offsets-11 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:19,738] TRACE [Controller id=1 epoch=1] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=1, zkVersion=0, replicas=1, isNew=true) to broker 1 for partition __consumer_offsets-0 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:19,748] TRACE [Controller id=1 epoch=1] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=[1], zkVersion=0, replicas=[1], offlineReplicas=[]) to brokers Set(1) for partition __consumer_offsets-49 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:19,756] TRACE [Controller id=1 epoch=1] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=[1], zkVersion=0, replicas=[1], offlineReplicas=[]) to brokers Set(1) for partition __consumer_offsets-38 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:19,757] TRACE [Controller id=1 epoch=1] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=[1], zkVersion=0, replicas=[1], offlineReplicas=[]) to brokers Set(1) for partition __consumer_offsets-27 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:19,758] TRACE [Controller id=1 epoch=1] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=[1], zkVersion=0, replicas=[1], offlineReplicas=[]) to brokers Set(1) for partition __consumer_offsets-16 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:19,759] TRACE [Controller id=1 epoch=1] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=[1], zkVersion=0, replicas=[1], offlineReplicas=[]) to brokers Set(1) for partition __consumer_offsets-8 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:19,760] TRACE [Controller id=1 epoch=1] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=[1], zkVersion=0, replicas=[1], offlineReplicas=[]) to brokers Set(1) for partition __consumer_offsets-19 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:19,761] TRACE [Controller id=1 epoch=1] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=[1], zkVersion=0, replicas=[1], offlineReplicas=[]) to brokers Set(1) for partition __consumer_offsets-13 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:19,749] TRACE [Broker id=1] Received LeaderAndIsr request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=1, zkVersion=0, replicas=1, isNew=true) correlation id 7 from controller 1 epoch 1 for partition __consumer_offsets-13 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:19,788] TRACE [Broker id=1] Received LeaderAndIsr request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=1, zkVersion=0, replicas=1, isNew=true) correlation id 7 from controller 1 epoch 1 for partition __consumer_offsets-46 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:19,788] TRACE [Broker id=1] Received LeaderAndIsr request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=1, zkVersion=0, replicas=1, isNew=true) correlation id 7 from controller 1 epoch 1 for partition __consumer_offsets-9 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:19,788] TRACE [Broker id=1] Received LeaderAndIsr request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=1, zkVersion=0, replicas=1, isNew=true) correlation id 7 from controller 1 epoch 1 for partition __consumer_offsets-42 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:19,789] TRACE [Broker id=1] Received LeaderAndIsr request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=1, zkVersion=0, replicas=1, isNew=true) correlation id 7 from controller 1 epoch 1 for partition __consumer_offsets-21 (state.change.logger)
